image_id,item_id,file_path,category,subcategory,source_type,width,height,is_valid,is_duplicate,notes
img_107870,Floral_&_Bird_Print_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_&_Bird_Print_Shorts\img_00000038.jpg,pants,Shorts,deepfashion,254,300,yes,pending,split=train
img_107878,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000005.jpg,skirt,Skirt,deepfashion,301,301,yes,pending,split=train
img_107880,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000007.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_107891,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000018.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_107892,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000019.jpg,skirt,Skirt,deepfashion,225,225,yes,pending,split=train
img_107894,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000021.jpg,skirt,Skirt,deepfashion,236,300,yes,pending,split=train
img_107896,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000023.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_107901,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000028.jpg,skirt,Skirt,deepfashion,300,225,yes,pending,split=train
img_107902,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000029.jpg,skirt,Skirt,deepfashion,226,300,yes,pending,split=train
img_107905,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000032.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_107915,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000042.jpg,skirt,Skirt,deepfashion,300,284,yes,pending,split=train
img_107917,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000044.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_107922,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000049.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_107924,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000051.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_107927,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000054.jpg,skirt,Skirt,deepfashion,233,300,yes,pending,split=train
img_107928,Floral_A-Line_Midi_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_A-Line_Midi_Skirt\img_00000055.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_107931,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000002.jpg,pants,Shorts,deepfashion,225,300,yes,pending,split=train
img_107933,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000004.jpg,pants,Shorts,deepfashion,233,300,yes,pending,split=train
img_107942,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000013.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107943,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000014.jpg,pants,Shorts,deepfashion,300,285,yes,pending,split=train
img_107946,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000017.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107948,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000019.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107949,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000020.jpg,pants,Shorts,deepfashion,290,290,yes,pending,split=train
img_107950,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000021.jpg,pants,Shorts,deepfashion,265,300,yes,pending,split=train
img_107952,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000023.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107956,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000027.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107958,Floral_Bow-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Bow-Front_Shorts\img_00000029.jpg,pants,Shorts,deepfashion,300,296,yes,pending,split=train
img_107964,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000003.jpg,pants,Shorts,deepfashion,300,292,yes,pending,split=train
img_107965,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000004.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107966,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000005.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107967,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000006.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107971,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000010.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107976,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000015.jpg,pants,Shorts,deepfashion,279,300,yes,pending,split=train
img_107977,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000016.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107980,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000019.jpg,pants,Shorts,deepfashion,300,289,yes,pending,split=train
img_107982,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000021.jpg,pants,Shorts,deepfashion,265,300,yes,pending,split=train
img_107983,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000022.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107987,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000026.jpg,pants,Shorts,deepfashion,300,292,yes,pending,split=train
img_107990,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000029.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107991,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000030.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107993,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000032.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107994,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000033.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107995,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000034.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_107998,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000037.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108000,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000039.jpg,pants,Shorts,deepfashion,291,300,yes,pending,split=train
img_108001,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000040.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108003,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000042.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108005,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000044.jpg,pants,Shorts,deepfashion,301,253,yes,pending,split=train
img_108006,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000045.jpg,pants,Shorts,deepfashion,229,300,yes,pending,split=train
img_108009,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000048.jpg,pants,Shorts,deepfashion,300,244,yes,pending,split=train
img_108010,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000049.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108011,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000050.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108012,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000051.jpg,pants,Shorts,deepfashion,300,265,yes,pending,split=train
img_108013,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000052.jpg,pants,Shorts,deepfashion,243,300,yes,pending,split=train
img_108014,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000053.jpg,pants,Shorts,deepfashion,300,269,yes,pending,split=train
img_108016,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000055.jpg,pants,Shorts,deepfashion,248,300,yes,pending,split=train
img_108018,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000057.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108020,Floral_Crochet_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Crochet_Shorts\img_00000059.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108025,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000002.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108027,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000004.jpg,skirt,Skirt,deepfashion,240,300,yes,pending,split=train
img_108033,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000010.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108035,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000012.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108036,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000013.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108040,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000017.jpg,skirt,Skirt,deepfashion,300,234,yes,pending,split=train
img_108041,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000018.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108042,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000019.jpg,skirt,Skirt,deepfashion,225,300,yes,pending,split=train
img_108044,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000021.jpg,skirt,Skirt,deepfashion,226,300,yes,pending,split=train
img_108045,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000022.jpg,skirt,Skirt,deepfashion,229,300,yes,pending,split=train
img_108047,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000024.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108051,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000028.jpg,skirt,Skirt,deepfashion,244,300,yes,pending,split=train
img_108053,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000030.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108054,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000031.jpg,skirt,Skirt,deepfashion,236,300,yes,pending,split=train
img_108055,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000032.jpg,skirt,Skirt,deepfashion,292,300,yes,pending,split=train
img_108059,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000036.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108061,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000038.jpg,skirt,Skirt,deepfashion,300,236,yes,pending,split=train
img_108063,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000040.jpg,skirt,Skirt,deepfashion,236,300,yes,pending,split=train
img_108065,Floral_Lace_A-Line_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_A-Line_Skirt\img_00000042.jpg,skirt,Skirt,deepfashion,225,300,yes,pending,split=train
img_108069,Floral_Lace_Elasticized_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Elasticized_Shorts\img_00000004.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108070,Floral_Lace_Elasticized_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Elasticized_Shorts\img_00000005.jpg,pants,Shorts,deepfashion,240,300,yes,pending,split=train
img_108071,Floral_Lace_Elasticized_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Elasticized_Shorts\img_00000006.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108076,Floral_Lace_Elasticized_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Elasticized_Shorts\img_00000011.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108079,Floral_Lace_Elasticized_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Elasticized_Shorts\img_00000014.jpg,pants,Shorts,deepfashion,234,300,yes,pending,split=train
img_108084,Floral_Lace_Elasticized_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Elasticized_Shorts\img_00000019.jpg,pants,Shorts,deepfashion,244,301,yes,pending,split=train
img_108090,Floral_Lace_Elasticized_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Elasticized_Shorts\img_00000025.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108094,Floral_Lace_Elasticized_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Elasticized_Shorts\img_00000029.jpg,pants,Shorts,deepfashion,236,291,yes,pending,split=train
img_108099,Floral_Lace_Elasticized_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Elasticized_Shorts\img_00000034.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108100,Floral_Lace_Faux_Leather_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Faux_Leather_Skirt\img_00000001.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108103,Floral_Lace_Faux_Leather_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Faux_Leather_Skirt\img_00000004.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108104,Floral_Lace_Faux_Leather_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Faux_Leather_Skirt\img_00000005.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108105,Floral_Lace_Faux_Leather_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Faux_Leather_Skirt\img_00000006.jpg,skirt,Skirt,deepfashion,240,300,yes,pending,split=train
img_108114,Floral_Lace_Faux_Leather_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Faux_Leather_Skirt\img_00000015.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108133,Floral_Lace_Faux_Leather_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Faux_Leather_Skirt\img_00000034.jpg,skirt,Skirt,deepfashion,297,300,yes,pending,split=train
img_108134,Floral_Lace_Faux_Leather_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Faux_Leather_Skirt\img_00000035.jpg,skirt,Skirt,deepfashion,225,300,yes,pending,split=train
img_108136,Floral_Lace_Faux_Leather_Skirt,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Faux_Leather_Skirt\img_00000037.jpg,skirt,Skirt,deepfashion,300,300,yes,pending,split=train
img_108139,Floral_Lace_Flat-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Flat-Front_Shorts\img_00000004.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108143,Floral_Lace_Flat-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Flat-Front_Shorts\img_00000008.jpg,pants,Shorts,deepfashion,300,300,yes,pending,split=train
img_108152,Floral_Lace_Flat-Front_Shorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Floral_Lace_Flat-Front_Shorts\img_00000017.jpg,pants,Shorts,deepfashion,229,300,yes,pending,split=train
img_108155,Zippered_Sweatpants,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatpants\img_00000003.jpg,pants,Sweatpants,deepfashion,300,300,yes,pending,split=train
img_108159,Zippered_Sweatpants,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatpants\img_00000007.jpg,pants,Sweatpants,deepfashion,300,246,yes,pending,split=train
img_108162,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000001.jpg,pants,Sweatshorts,deepfashion,300,300,yes,pending,split=train
img_108165,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000004.jpg,pants,Sweatshorts,deepfashion,300,300,yes,pending,split=train
img_108167,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000006.jpg,pants,Sweatshorts,deepfashion,300,300,yes,pending,split=train
img_108168,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000007.jpg,pants,Sweatshorts,deepfashion,300,300,yes,pending,split=train
img_108169,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000008.jpg,pants,Sweatshorts,deepfashion,300,300,yes,pending,split=train
img_108172,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000011.jpg,pants,Sweatshorts,deepfashion,300,300,yes,pending,split=train
img_108175,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000014.jpg,pants,Sweatshorts,deepfashion,236,300,yes,pending,split=train
img_108177,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000016.jpg,pants,Sweatshorts,deepfashion,300,288,yes,pending,split=train
img_108178,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000017.jpg,pants,Sweatshorts,deepfashion,300,300,yes,pending,split=train
img_108179,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000018.jpg,pants,Sweatshorts,deepfashion,300,300,yes,pending,split=train
img_108181,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000020.jpg,pants,Sweatshorts,deepfashion,300,300,yes,pending,split=train
img_108182,Zippered_Sweatshorts,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Sweatshorts\img_00000021.jpg,pants,Sweatshorts,deepfashion,300,300,yes,pending,split=train
img_108188,Zippered_Woven_Joggers,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Woven_Joggers\img_00000006.jpg,pants,Joggers,deepfashion,300,300,yes,pending,split=train
img_108203,Zippered_Woven_Joggers,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Woven_Joggers\img_00000021.jpg,pants,Joggers,deepfashion,236,300,yes,pending,split=train
img_108208,Zippered_Woven_Joggers,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Woven_Joggers\img_00000026.jpg,pants,Joggers,deepfashion,300,300,yes,pending,split=train
img_108213,Zippered_Woven_Joggers,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Woven_Joggers\img_00000031.jpg,pants,Joggers,deepfashion,300,300,yes,pending,split=train
img_108214,Zippered_Woven_Joggers,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Woven_Joggers\img_00000032.jpg,pants,Joggers,deepfashion,254,300,yes,pending,split=train
img_108215,Zippered_Woven_Joggers,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Woven_Joggers\img_00000033.jpg,pants,Joggers,deepfashion,225,300,yes,pending,split=train
img_108216,Zippered_Woven_Joggers,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered_Woven_Joggers\img_00000034.jpg,pants,Joggers,deepfashion,300,300,yes,pending,split=train
img_108218,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000002.jpg,pants,Jeans,deepfashion,300,300,yes,pending,split=train
img_108219,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000004.jpg,pants,Jeans,deepfashion,231,300,yes,pending,split=train
img_108221,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000006.jpg,pants,Jeans,deepfashion,300,300,yes,pending,split=train
img_108222,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000007.jpg,pants,Jeans,deepfashion,300,300,yes,pending,split=train
img_108224,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000009.jpg,pants,Jeans,deepfashion,300,300,yes,pending,split=train
img_108228,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000013.jpg,pants,Jeans,deepfashion,300,300,yes,pending,split=train
img_108229,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000014.jpg,pants,Jeans,deepfashion,231,300,yes,pending,split=train
img_108232,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000017.jpg,pants,Jeans,deepfashion,300,300,yes,pending,split=train
img_108235,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000020.jpg,pants,Jeans,deepfashion,300,300,yes,pending,split=train
img_108238,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000023.jpg,pants,Jeans,deepfashion,301,301,yes,pending,split=train
img_108243,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000028.jpg,pants,Jeans,deepfashion,254,300,yes,pending,split=train
img_108245,Zippered-Ankle_Skinny_Jeans,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Zippered-Ankle_Skinny_Jeans\img_00000030.jpg,pants,Jeans,deepfashion,300,300,yes,pending,split=train
